date,GSPC,F,MSFT,ORCL,LLY,PG,IRX
2010-02-01,1104.489990234375,5.836063385009766,21.430875778198242,19.7580623626709,22.758222579956055,39.18804168701172,0.11500000208616257
2010-03-01,1169.4300537109375,6.248664379119873,21.89433479309082,20.60769271850586,24.004152297973633,39.18185043334961,0.15000000596046448
2010-04-01,1186.68994140625,6.472364902496338,22.828716278076172,20.77570152282715,23.175745010375977,38.790706634521484,0.1550000011920929
2010-05-01,1089.4100341796875,5.83109188079834,19.372575759887695,18.125534057617188,22.03705406188965,38.122962951660156,0.15000000596046448
2010-06-01,1030.7099609375,5.010862350463867,17.277629852294922,17.23410987854004,22.514225006103516,37.43028259277344,0.17000000178813934
2010-07-01,1101.5999755859375,6.348086833953857,19.380077362060547,19.025535583496094,23.925561904907227,38.46535873413086,0.14000000059604645
2010-08-01,1049.3299560546875,5.612364292144775,17.717041015625,17.576885223388672,22.87141990661621,37.528236389160156,0.13500000536441803
2010-09-01,1141.199951171875,6.084617614746094,18.487024307250977,21.608943939208984,24.873268127441406,37.71692657470703,0.1550000011920929
2010-10-01,1183.260009765625,7.024158000946045,20.132661819458008,23.688581466674805,23.967676162719727,40.28844451904297,0.10999999940395355
2010-11-01,1180.550048828125,7.923922061920166,19.185447692871094,21.8099365234375,23.23740005493164,38.70402908325195,0.1599999964237213
2010-12-01,1257.6400146484375,8.346467018127441,21.19817352294922,25.236652374267578,24.19009780883789,40.77009201049805,0.11500000208616257
2011-01-01,1286.1199951171875,7.928894519805908,21.06145477294922,25.866714477539062,24.003700256347656,40.30617904663086,0.14499999582767487
2011-02-01,1327.219970703125,7.481497287750244,20.307334899902344,26.56930160522461,24.191516876220703,40.255104064941406,0.13500000536441803
2011-03-01,1325.8299560546875,7.411901473999023,19.398164749145508,26.997316360473633,24.61850357055664,39.32932662963867,0.09000000357627869
2011-04-01,1363.6099853515625,7.690282344818115,19.80307960510254,29.092529296875,25.90648651123047,41.77989196777344,0.03999999910593033
2011-05-01,1345.199951171875,7.416872501373291,19.23308563232422,27.684818267822266,27.28069496154785,43.13178634643555,0.03999999910593033
2011-06-01,1320.6400146484375,6.855136871337891,19.994407653808594,26.625001907348633,26.607181549072266,40.923709869384766,0.014999999664723873
2011-07-01,1292.280029296875,6.069705486297607,21.07103157043457,24.783790588378906,27.153100967407227,39.908966064453125,0.09000000357627869
2011-08-01,1218.8900146484375,5.527855396270752,20.584932327270508,22.749542236328125,26.976266860961914,41.330352783203125,0.014999999664723873
2011-09-01,1131.4200439453125,4.807046413421631,19.26161003112793,23.29254913330078,26.5878963470459,41.005836486816406,0.009999999776482582
2011-10-01,1253.300048828125,5.8062357902526855,20.608144760131836,26.611799240112305,26.724552154541016,41.87015914916992,0.004999999888241291
2011-11-01,1246.9599609375,5.269359111785889,19.944650650024414,25.458641052246094,27.577796936035156,42.24966049194336,0.014999999664723873
2011-12-01,1257.5999755859375,5.348898410797119,20.24093246459961,20.829805374145508,30.280927658081055,43.6499137878418,0.004999999888241291
2012-01-01,1312.4100341796875,6.198330879211426,23.024444580078125,22.959871292114258,28.954879760742188,41.577980041503906,0.054999999701976776
2012-02-01,1365.6800537109375,6.178367614746094,24.910507202148438,23.80631446838379,28.95144271850586,44.598716735839844,0.07500000298023224
2012-03-01,1408.469970703125,6.228273391723633,25.3186092376709,23.733070373535156,29.711380004882812,44.32829666137695,0.06499999761581421
2012-04-01,1397.9100341796875,5.653770923614502,25.130258560180664,23.97707176208496,30.537729263305664,42.32876968383789,0.09000000357627869
2012-05-01,1310.3299560546875,5.292891025543213,23.05950927734375,21.587522506713867,30.57188606262207,41.43083953857422,0.05999999865889549
2012-06-01,1362.1600341796875,4.806707859039307,24.165481567382812,24.22173500061035,32.03515625,40.739105224609375,0.07999999821186066
2012-07-01,1379.3199462890625,4.631280899047852,23.280702590942383,24.680482864379883,32.871307373046875,43.29975509643555,0.10000000149011612
2012-08-01,1406.5799560546875,4.706872463226318,24.50847053527832,25.865478515625,33.90938949584961,45.07762145996094,0.08500000089406967
2012-09-01,1440.6700439453125,4.968924522399902,23.665542602539062,25.7101993560791,35.797019958496094,46.533477783203125,0.09000000357627869
2012-10-01,1412.1600341796875,5.651331424713135,22.695377349853516,25.449480056762695,36.71819305419922,46.83444595336914,0.10499999672174454
2012-11-01,1416.1800537109375,5.798184871673584,21.34252166748047,26.350196838378906,37.40724182128906,47.23351287841797,0.07500000298023224
2012-12-01,1426.18994140625,6.557772159576416,21.4146728515625,27.43636703491211,37.62083435058594,45.92127990722656,0.03500000014901161
2013-01-01,1498.1099853515625,6.606062889099121,22.00796890258789,29.23966407775879,40.9542236328125,51.25094223022461,0.06499999761581421
2013-02-01,1514.6800537109375,6.432622909545898,22.473115921020508,28.193925857543945,42.077362060546875,51.946475982666016,0.10000000149011612
2013-03-01,1569.18994140625,6.708084583282471,23.12790870666504,26.62118911743164,43.7170524597168,52.54651641845703,0.06499999761581421
2013-04-01,1597.5699462890625,6.993752956390381,26.75755500793457,26.991727828979492,42.63161849975586,52.73338317871094,0.04500000178813934
2013-05-01,1630.739990234375,8.057464599609375,28.41048812866211,27.815149307250977,41.28207015991211,52.72652053833008,0.029999999329447746
2013-06-01,1606.280029296875,7.949552059173584,28.117431640625,25.28724479675293,38.144771575927734,52.884517669677734,0.029999999329447746
2013-07-01,1685.72998046875,8.725191116333008,25.919483184814453,26.739456176757812,41.24325942993164,55.571327209472656,0.029999999329447746
2013-08-01,1632.969970703125,8.36853313446045,27.380998611450195,26.334440231323242,40.280494689941406,53.90348434448242,0.019999999552965164
2013-09-01,1681.550048828125,8.72002124786377,27.28261947631836,27.417240142822266,39.441978454589844,52.31177520751953,0.004999999888241291
2013-10-01,1756.5400390625,8.894583702087402,29.028779983520508,27.790340423583984,39.042293548583984,56.31964111328125,0.032999999821186066
2013-11-01,1805.81005859375,8.878989219665527,31.49567222595215,29.275257110595703,39.74480056762695,58.73981475830078,0.054999999701976776
2013-12-01,1848.3599853515625,8.021240234375,30.90093421936035,31.73904037475586,40.36209487915039,56.77998352050781,0.06300000101327896
2014-01-01,1782.5899658203125,7.83924674987793,31.256135940551758,30.70823860168457,42.74427032470703,53.84343338012695,0.009999999776482582
2014-02-01,1859.449951171875,8.064576148986816,31.881628036499023,32.547401428222656,47.604122161865234,55.27699279785156,0.0430000014603138
2014-03-01,1872.3399658203125,8.174617767333984,34.1119384765625,34.04536056518555,47.00516128540039,56.640281677246094,0.02800000086426735
2014-04-01,1883.949951171875,8.528960227966309,33.62094497680664,34.121826171875,47.196815490722656,58.47410202026367,0.019999999552965164
2014-05-01,1923.5699462890625,8.6821136474609375,34.31068801879883,35.07337188720703,48.20124053955078,57.2274055480957,0.029999999329447746
2014-06-01,1960.22998046875,9.104598045349121,34.9476203918457,33.82968521118164,50.061336517333984,55.66905212402344,0.019999999552965164
2014-07-01,1930.6700439453125,9.052821159362793,36.17121887207031,33.81096649169922,49.167510986328125,55.206947326660156,0.017999999225139618
2014-08-01,2003.3699951171875,9.260257720947266,38.31143569946289,34.7652702331543,51.592525482177734,59.341060638427734,0.017999999225139618
2014-09-01,1972.2900390625,7.866700649261475,39.095706939697266,32.04466247558594,52.63964080810547,59.7908935546875,0.013000000268220901
2014-10-01,2018.050048828125,7.561120510101318,39.593265533447266,32.790435791015625,53.84098815917969,62.78924560546875,0.003000000026077032
2014-11-01,2067.56005859375,8.441193580627441,40.57280349731445,35.61182403564453,55.69618225097656,65.06279754638672,0.004999999888241291
2014-12-01,2058.89990234375,8.317770957946777,39.418670654296875,37.761478424072266,56.40751266479492,65.53766632080078,0.03700000047683716
2015-01-01,1994.989990234375,7.97438383102417,34.28449249267578,35.27064895629883,58.868534088134766,61.076507568359375,0.004999999888241291
2015-02-01,2104.5,8.8580169677734375,37.477073669433594,36.895668029785156,57.782100677490234,61.68516159057617,0.00800000037997961
2015-03-01,2067.889892578125,8.749593734741211,34.75068664550781,36.33154296875,59.82426834106445,59.37368392944336,0.02500000037252903
2015-04-01,2085.510009765625,8.646029472351074,41.570919036865234,36.85602951049805,59.18198013305664,58.07634353637695,0.004999999888241291
2015-05-01,2107.389892578125,8.301283836364746,40.30990219116211,36.746185302734375,65.42020416259766,57.25826644897461,0.003000000026077032
2015-06-01,2063.110107421875,8.213728904724121,37.97869110107422,34.05084991455078,69.22600555419922,57.1486930847168,0.009999999776482582
2015-07-01,2103.840087890625,8.198152542114258,40.17224884033203,33.87255859375,70.07176971435547,56.482601165771484,0.057999998331069946
2015-08-01,1972.1800537109375,7.66745662689209,37.683624267578125,31.45551872253418,68.69190979003906,52.04203796386719,0.003000000026077032
2015-09-01,1920.030029296875,7.501612663269043,38.32438659667969,30.632871627807617,69.809661865234375,52.97727966308594,0.004999999888241291
2015-10-01,2079.360107421875,8.270414352416992,45.58056640625,33.070594787597656,68.041290283203125,56.7524528503418,0.06800000369548798
2015-11-01,2080.409912109375,8.0023651123046875,47.378440856933594,33.1812858581543,68.86722564697266,55.60820388793945,0.17000000178813934
2015-12-01,2043.93994140625,7.868338584899902,48.363494873046875,31.103721618652344,70.730743408203125,59.003841400146484,0.14800000190734863
2016-01-01,1940.239990234375,6.892583847045898,48.02351760864258,31.04387664794922,66.39925384521484,61.22700881958008,0.30000001192092896
2016-02-01,1932.22998046875,7.221628189086914,44.672000885009766,31.445695877075195,60.86018371582031,60.17768859863281,0.30799999833106995
2016-03-01,2059.739990234375,7.7931227684021,48.49125671386719,34.97673034667969,60.8686637878418,61.691673278808594,0.19300000369548798
2016-04-01,2065.300048828125,7.914097309112549,43.785221099853516,34.20603561401367,63.84404373168945,60.54217529296875,0.19300000369548798
2016-05-01,2096.949951171875,7.8732404708862305,46.858795166015625,34.49781036376953,63.844947814941406,61.23738479614258,0.28299999237060547
2016-06-01,2098.860107421875,7.336297512054443,45.2408561706543,35.124263763427734,67.01039123535156,63.980369567871094,0.24799999594688416
2016-07-01,2173.60009765625,7.469842910766602,50.11240005493164,35.34821701049805,70.53321075439453,65.18235778808594,0.23999999463558197
2016-08-01,2170.949951171875,7.434441566467285,51.118656158447266,35.50324630737305,66.58101654052734,66.49225616455078,0.3199999928474426
2016-09-01,2168.27001953125,7.1217217445373535,51.243194580078125,33.83230209350586,68.73045349121094,68.35047912597656,0.25999999046325684
2016-10-01,2126.14990234375,7.013309001922607,53.307159423828125,33.21976089477539,63.23269271850586,66.61420440673828,0.29499998688697815
2016-11-01,2198.81005859375,7.14473295211792,53.971805572509766,34.75019836425781,57.85444641113281,63.28350067138672,0.46799999475479126
2016-12-01,2238.830078125,7.246289253234863,55.6556282043457,33.24571228027344,63.396812438964844,64.52677917480469,0.47999998927116394
2017-01-01,2278.8701171875,7.502684116363525,57.90370559692383,34.816856384277344,66.39644622802734,67.76100158691406,0.5
2017-02-01,2363.639892578125,7.605878829956055,57.65101623535156,36.969573974609375,71.85884857177734,70.44511413574219,0.5230000019073486
2017-03-01,2362.719970703125,7.065633773803711,59.34504699707031,38.72300338745117,72.98695373535156,69.501434326171875,0.7379999756813049
2017-04-01,2384.199951171875,7.056275844573975,61.68785858154297,39.19495391845703,71.20805358886719,68.06938171386719,0.7799999713897705
2017-05-01,2411.800048828125,6.840958595275879,63.29204177856445,39.56982421875,69.4931869506836,68.66175842285156,0.949999988079071
2017-06-01,2423.409912109375,6.8840227127075195,62.467376708984375,43.71075439453125,71.87745666503906,67.92908477783203,0.9929999709129333
2017-07-01,2470.300048828125,6.991123676300049,65.8839340209961,43.69186019897461,72.191864013671875,71.34503173828125,1.0529999732971191
2017-08-01,2471.64990234375,6.872734546661377,68.120849609375,44.041908264160156,71.44816589355469,72.48412322998047,0.9779999852180481
2017-09-01,2519.360107421875,7.458440780639648,67.865753173828125,42.309268951416016,75.1836166381836,71.47074890136719,1.027999997138977
2017-10-01,2575.260009765625,7.740306377410889,75.78297424316406,44.716365814208984,72.01947784423828,68.33396911621094,1.1230000257492065
2017-11-01,2647.580078125,7.898013114929199,77.07003021240234,43.09989929199219,74.862396240234375,71.22277069091797,1.2380000352859497
2017-12-01,2673.610107421875,7.879089832305908,78.3244857788086,41.53615188598633,74.70318603515625,72.7186050415039,1.3550000190734863
2018-01-01,2823.81005859375,7.090641975402832,86.99566650390625,45.499027252197266,72.0408935546875,68.85491180419922,1.4299999475479126
2018-02-01,2713.830078125,6.857950687408447,86.26361083984375,44.68763732910156,68.629638671875,62.61857223510742,1.6180000305175781
2018-03-01,2640.8701171875,7.161744117736816,83.9637451171875,40.348533630371094,68.9415512084961,63.22465133666992,1.6699999570846558
2018-04-01,2648.050048828125,7.3626389503479,86.03360748291016,40.44475173950195,72.23847198486328,58.223960876464844,1.7630000114440918
2018-05-01,2705.27001953125,7.565700054168701,91.32185363769531,41.37459945678711,76.29852294921875,58.891998291015625,1.8700000047683716
2018-06-01,2718.3701171875,7.251279830932617,91.109344482421875,39.018951416015625,76.55867767333984,62.82778549194336,1.8799999952316284
2018-07-01,2816.2900390625,6.669045925140381,98.01116180419922,42.3903923034668,88.65303039550781,65.68828582763672,1.9850000143051147
2018-08-01,2901.52001953125,6.297065258026123,104.1851577758789,43.190555572509766,95.31377410888672,67.3695068359375,2.055000066757202
2018-09-01,2913.97998046875,6.144289970397949,106.07723999023438,45.83995056152344,96.81136322021484,67.59691619873047,2.1500000953674316
2018-10-01,2711.739990234375,6.45751953125,99.065399169921875,43.59652328491211,97.83082580566406,72.65962982177734,2.2780001163482666
2018-11-01,2760.169921875,6.362853527069092,103.29389953613281,43.525115966796875,107.57176971435547,77.43643951416016,2.308000087738037
2018-12-01,2506.85009765625,5.172779560089111,94.61231994628906,40.30268859863281,104.92418670654297,75.3143310546875,2.299999952316284
2019-01-01,2704.10009765625,6.054051876068115,97.27641296386719,45.01481246948242,108.67796325683594,79.66754150390625,2.3399999141693115
2019-02-01,2784.489990234375,6.033412456512451,104.80146789550781,46.71754837036133,115.12870788574219,81.38524627685547,2.382999897003174
2019-03-01,2834.39990234375,6.040290832519531,110.33013916015625,48.13350296020508,118.29205322265625,85.92730712890625,2.328000068664551
2019-04-01,2945.830078125,7.304519176483154,122.17324829101562,49.80736541748047,106.69621276855469,88.55481719970703,2.368000030517578
2019-05-01,2752.06005859375,6.654451847076416,116.12804412841797,45.54948425292969,106.28636169433594,85.58580017089844,2.2929999828338623
2019-06-01,2941.760009765625,7.150737762451172,125.78035736083984,51.28367614746094,101.56513977050781,91.19116973876953,2.0350000858306885
2019-07-01,2980.3798828125,6.760865688323975,127.94930267333984,50.885704040527344,99.87836456298828,98.80452728271484,2.0299999713897705
2019-08-01,2926.4599609375,6.505472660064697,129.8732452392578,47.0534553527832,104.14421844482422,100.63762664794922,1.9329999685287476
2019-09-01,2976.739990234375,6.498378276824951,130.97544860839844,49.73783874511719,103.09329223632812,104.11135864257812,1.7699999809265137
2019-10-01,3037.56005859375,6.1940131187438965,135.0640106201172,49.469425201416016,105.04765319824219,104.88591003417969,1.4980000257492065
2019-11-01,3140.97998046875,6.5329179763793945,143.0952606201172,50.96739196777344,108.80425262451172,102.82205200195312,1.5399999618530273
2019-12-01,3230.780029296875,6.705975532531738,149.06939697265625,48.098548889160156,121.85891723632812,105.2144775390625,1.5049999952316284
2020-01-01,3225.52001953125,6.468020915985107,160.91358947753906,47.8293342590332,129.47103881835938,105.602294921875,1.5099999904632568
2020-02-01,2954.219970703125,5.1040167808532715,153.56178283691406,45.10274124145508,117.55099487304688,95.950469970703125,1.2300000190734863
2020-03-01,2584.590087890625,3.5420114994049072,149.4860076904297,44.072288513183594,129.28469848632812,93.21339416503906,0.029999999329447746
2020-04-01,2912.429931640625,3.7326788902282715,169.86485290527344,48.532989501953125,144.12184143066406,100.54850006103516,0.09000000357627869
2020-05-01,3044.31005859375,4.1873459815979,174.17791748046875,49.26598358154297,143.2178192138672,98.885040283203125,0.12800000607967377
2020-06-01,3100.2900390625,4.458681106567383,193.43492126464844,50.640323638916016,153.7333221435547,101.99867248535156,0.13500000536441803
2020-07-01,3271.1201171875,4.847349166870117,194.86065673828125,51.020042419433594,140.7271270751953,112.55715942382812,0.08299999684095383
2020-08-01,3500.31005859375,5.001349925994873,214.8829803466797,52.648643493652344,139.62535095214844,118.7464370727539,0.0949999988079071
2020-09-01,3363,4.8840155601501465,200.4005889892578,54.93051528930664,139.2771759033203,119.31302642822266,0.08500000089406967
2020-10-01,3269.9599609375,5.668685436248779,192.91160583496094,51.83637237548828,122.75436401367188,118.34408569335938,0.08299999684095383
2020-11-01,3621.6298828125,6.658689022064209,204.49801635742188,53.32374572753906,137.75132751464844,119.87190246582031,0.07500000298023224
2020-12-01,3756.070068359375,6.44602108001709,212.47467041015625,59.76286315917969,159.6837615966797,120.10497283935547,0.06499999761581421
2021-01-01,3714.239990234375,7.722024917602539,221.58804321289062,56.040958404541016,196.69171142578125,111.33777618408203,0.04800000041723251
2021-02-01,3811.14990234375,8.58002758026123,222.50057983398438,59.82463073730469,194.58798217773438,107.2736587524414,0.03500000014901161
2021-03-01,3972.889892578125,8.983362197875977,225.74644470214844,65.07353973388672,177.42657470703125,117.60763549804688,0.013000000268220901
2021-04-01,4181.169921875,8.462693214416504,241.4587860107422,70.5894775390625,173.58016967773438,116.60346221923828,0.003000000026077032
2021-05-01,4204.10986328125,10.65536880493164,239.61709594726562,73.33704376220703,190.53518676757812,117.85318756103516,0.00800000037997961
2021-06-01,4297.5,10.897369384765625,259.9817810058594,72.49878692626953,218.94281005859375,117.92311096191406,0.03999999910593033
2021-07-01,4395.259765625,10.230031967163086,273.4272155761719,81.46004486083984,232.27854919433594,125.08477783203125,0.03999999910593033
2021-08-01,4522.68017578125,9.555363655090332,290.2678527832031,83.3203125,247.1825408935547,125.22550201416016,0.03999999910593033
2021-09-01,4307.5400390625,10.384034156799316,271.0756530761719,81.45069122314453,221.1139373779297,122.94771575927734,0.02800000086426735
2021-10-01,4605.3798828125,12.525373458862305,318.86395263671875,89.9984359741211,243.8043212890625,126.53277587890625,0.04800000041723251
2021-11-01,4567,14.143570899963379,318.4550476074219,85.1204605102539,238.14401245117188,127.93975830078125,0.04800000041723251
2021-12-01,4766.18017578125,15.308076858520508,323.97479248046875,81.80908203125,265.19976806640625,144.7529754638672,0.032999999821186066
