date,SPY,EFA,IJS,EEM,AGG
2015-03-10,169.31614685058594,44.47880554199219,48.196659088134766,29.785280227661133,80.48950958251953
2015-03-11,168.91966247558594,44.59262466430664,48.49371337890625,30.011154174804688,80.65008544921875
2015-03-12,171.06729125976562,45.14753341674805,49.35139083862305,30.19808578491211,80.7158203125
2015-03-13,170.01820373535156,44.884315490722656,49.11709976196289,29.832008361816406,80.56246185302734
2015-03-16,172.28976440429688,45.38943099975586,49.21751403808594,30.190296173095703,80.737701416015625
2015-03-17,171.7776641845703,45.275611877441406,49.338836669921875,30.540802001953125,80.72312927246094
2015-03-18,173.8426971435547,46.24314880371094,49.786495208740234,31.288549423217773,81.314544677734375
2015-03-19,173.0497283935547,45.70246124267578,49.75720977783203,30.758907318115234,81.02976989746094
2015-03-20,174.57723999023438,46.71270751953125,50.24250793457031,31.21844482421875,81.27800750732422
2015-03-23,174.2370147705078,46.94745635986328,50.34293746948242,31.311918258666992,81.29264068603516
2015-03-24,173.2579803466797,46.847869873046875,50.384769439697266,31.43655014038086,81.51165771484375
2015-03-25,170.71913146972656,46.627323150634766,49.507057189941406,30.93804359436035,81.35834503173828
2015-03-26,170.31256103515625,46.2218017578125,49.34739685058594,30.64985466003418,81.0662841796875
2015-03-27,170.70245361328125,46.342742919921875,49.51126480102539,30.735530853271484,81.18309783935547
2015-03-30,172.78500366210938,46.3712043762207,50.065879821777344,31.327495574951172,81.21964263916016
2015-03-31,171.2749786376953,45.65266036987305,49.96083450317383,31.257394790649414,81.35834503173828
2015-04-01,170.66932678222656,45.97991943359375,49.91461944580078,31.646846771240234,81.62239837646484
2015-04-02,171.2832794189453,46.378326416015625,50.10788345336914,32.121986389160156,81.51270294189453
2015-04-06,172.43658447265625,46.847869873046875,50.30535125732422,32.53480529785156,81.56388092041016
2015-04-07,171.98023986816406,46.783836364746094,49.902008056640625,32.37122344970703,81.57849884033203
2015-04-08,172.56109619140625,46.98304748535156,50.10368347167969,33.04887771606445,81.58587646484375
2015-04-09,173.32431030273438,47.04706573486328,49.93141555786133,33.376014709472656,81.38105773925781
2015-04-10,174.2702178955078,47.13956069946289,50.133087158203125,33.399383544921875,81.38105773925781
2015-04-13,173.4820098876953,46.84074783325195,50.162506103515625,33.20466232299805,81.4687728881836
2015-04-14,173.81393432617188,47.189353942871094,50.170902252197266,33.35264587402344,81.5565414428711
2015-04-15,174.59381103515625,47.40278244018555,50.65407180786133,33.58631896972656,81.66631317138672
2015-04-16,174.54403686523438,47.530845642089844,50.48182678222656,33.85114288330078,81.62239837646484
2015-04-17,172.5361328125,46.93324661254883,49.69611358642578,33.259185791015625,81.68821716308594
2015-04-20,174.11257934570312,46.98304748535156,50.24233627319336,33.228023529052734,81.62969970703125
2015-04-21,173.9051513671875,47.40278244018555,49.96083450317383,33.422752380371094,81.5419692993164
2015-04-22,174.75975036621094,47.49526596069336,50.082672119140625,33.781044006347656,81.30058288574219
2015-04-23,175.19949340820312,47.673126220703125,50.34318161010742,34.03029251098633,81.424896240234375
2015-04-24,175.60604858398438,47.950592041015625,50.22972106933594,34.1549186706543,81.56388092041016
2015-04-27,174.87596130371094,48.185359954833984,49.897804260253906,34.287330627441406,81.59314727783203
2015-04-28,175.43177795410156,48.24226760864258,50.351566314697266,34.341854095458984,81.278564453125
2015-04-29,174.70989990234375,47.82252883911133,49.847389221191406,33.9134521484375,81.0957260131836
2015-04-30,172.9593048095703,47.31741714477539,49.049095153808594,33.399383544921875,81.0957260131836
2015-05-01,174.83438110351562,47.8438720703125,49.28858184814453,33.601898193359375,80.8656234741211
2015-05-04,175.33224487304688,47.7940788269043,49.406211853027344,33.7966194152832,80.711700439453125
2015-05-05,173.32431030273438,47.08263397216797,48.97765350341797,33.430538177490234,80.63838958740234
2015-05-06,172.61080932617188,47.20357894897461,49.019676208496094,33.01771926879883,80.367279052734375
2015-05-07,173.29942321777344,47.04706573486328,49.13311767578125,32.97099685668945,80.56510162353516
2015-05-08,175.5811309814453,48.135562896728516,49.39362335205078,33.39159393310547,80.828948974609375
2015-05-11,174.74313354492188,47.715816497802734,49.414615631103516,33.07224655151367,80.31592559814453
2015-05-12,174.22044372558594,47.6873664855957,49.23815155029297,32.96320724487305,80.30860900878906
2015-05-13,174.25360107421875,48.04307174682617,49.22976303100586,33.025516510009766,80.30128479003906
2015-05-14,176.07066345214844,48.61932373046875,49.75495910644531,33.35264587402344,80.4258804321289
2015-05-15,176.26150512695312,48.67625045776367,49.679317474365234,33.60968780517578,80.76292419433594
2015-05-18,176.80914306640625,48.51261901855469,50.11207580566406,33.26696014404297,80.455169677734375
2015-05-19,176.75100708007812,48.32765579223633,49.9986457824707,33.32149124145508,80.17670440673828
2015-05-20,176.62657165527344,48.420143127441406,50.10368347167969,33.29812240600586,80.30128479003906
2015-05-21,177.14096069335938,48.67625045776367,50.128883361816406,33.1812858581543,80.55045318603516
2015-05-22,176.71788024902344,48.36322784423828,49.80537796020508,33.29034423828125,80.4625015258789
2015-05-26,174.81784057617188,47.49526596069336,49.23395919799805,32.76068115234375,80.6603775024414
2015-05-27,176.47723388671875,47.95771408081055,49.717140197753906,32.76846694946289,80.74102783203125
2015-05-28,176.27810668945312,47.87232971191406,49.77175521850586,32.3400764465332,80.711700439453125
2015-05-29,175.18289184570312,47.4099006652832,49.41883087158203,32.02851104736328,80.74102783203125
2015-06-01,175.53970336914062,47.2818489074707,49.56589126586914,31.903884887695312,80.51782989501953
2015-06-02,175.3654327392578,47.502376556396484,49.77595901489258,32.02851104736328,80.2020492553711
2015-06-03,175.83001708984375,47.7656135559082,50.24654006958008,31.864940643310547,79.88633728027344
2015-06-04,174.34487915039062,47.253387451171875,49.763362884521484,31.38202476501465,80.05519104003906
2015-06-05,174.0461883544922,46.69135284423828,50.002845764160156,31.2418155670166,79.7027587890625
2015-06-08,172.97589111328125,46.627323150634766,49.717140197753906,31.23403549194336,79.8201904296875
2015-06-09,172.9510040283203,46.3712043762207,49.666709899902344,31.047101974487305,79.5926284790039
2015-06-10,175.0252227783203,47.34587097167969,50.3893928527832,31.49885368347168,79.39434051513672
2015-06-11,175.5894012451172,47.47393035888672,50.44820785522461,31.343080520629883,79.8201904296875
2015-06-12,174.24533081054688,47.09686279296875,50.32216262817383,31.343080520629883,79.72477722167969
2015-06-15,173.49859619140625,46.81230545043945,50.03225326538086,30.992570877075195,79.8201904296875
2015-06-16,174.44444274902344,46.798072814941406,50.36419677734375,31.000364303588867,79.95244598388672
2015-06-17,174.72653198242188,46.69135284423828,50.24654006958008,31.187301635742188,79.95977020263672
2015-06-18,176.5436248779297,47.1110954284668,50.70872116088867,31.47549819946289,79.937744140625
2015-06-19,175.7599334716797,46.99726867675781,50.729713439941406,31.2028751373291,80.1874008178711
2015-06-22,176.66033935546875,47.88656234741211,50.952396392822266,31.654640197753906,79.7908706665039
2015-06-23,176.78538513183594,48.014625549316406,51.225502014160156,31.96619987487793,79.60731506347656
2015-06-24,175.50143432617188,47.60198974609375,50.9065055847168,31.740310668945312,79.73219299316406
2015-06-25,174.96780395507812,47.58100128173828,50.90227127075195,31.631240844726562,79.644012451171875
2015-06-26,174.93450927734375,47.559295654296875,50.881202697753906,31.333049774169922,79.45311737060547
2015-06-29,171.26608276367188,46.097938537597656,49.66755676269531,30.634685516357422,79.92301940917969
2015-06-30,171.6245880126953,45.931556701660156,49.625396728515625,31.089801788330078,79.87163543701172
2015-07-01,173.00015258789062,46.22816467285156,49.84032440185547,31.066261291503906,79.6700439453125
2015-07-02,172.84181213378906,46.286033630371094,49.49897003173828,31.215349197387695,79.780426025390625
2015-07-06,172.3498992919922,45.35279846191406,49.368343353271484,30.34432601928711,80.0673599243164
2015-07-07,173.4337615966797,45.36725997924805,49.29250717163086,29.889209747314453,80.17768096923828
2015-07-08,170.5239715576172,44.311031341552734,48.668800354003906,28.861251831054688,80.36897277832031
2015-07-09,170.83248901367188,45.04171371459961,48.70250701904297,29.418386459350586,80.07470703125
2015-07-10,172.98353576660156,46.517539978027344,49.27983856201172,30.16385269165039,79.73626708984375
2015-07-13,174.89279174804688,46.69117736816406,49.697044372558594,30.36787986755371,79.61856842041016
2015-07-14,175.65145874023438,47.08182907104492,49.94989013671875,30.422805786132812,79.7509994506836
2015-07-15,175.59310913085938,46.908199310302734,49.50319290161133,30.077533721923828,79.96437072753906
2015-07-16,177.00213623046875,47.313331604003906,49.81081771850586,30.454187393188477,80.030548095703125
2015-07-17,177.1522216796875,47.2337532043457,49.40627670288086,30.41495704650879,80.03794860839844
2015-07-20,177.24392700195312,47.35673904418945,49.04384994506836,30.218780517578125,79.89813995361328
2015-07-21,176.54359436035156,47.21928405761719,48.892147064208984,30.226625442504883,80.030548095703125
2015-07-22,176.2267608642578,46.8575553894043,48.87949752807617,29.795045852661133,80.0673599243164
2015-07-23,175.2346649169922,46.73456954956055,48.26001739501953,29.50470733642578,80.29540252685547
2015-07-24,173.41708374023438,46.220924377441406,47.606842041015625,29.080970764160156,80.280670166015625
2015-07-27,172.40823364257812,45.88091278076172,47.2486457824707,28.531679153442383,80.38373565673828
2015-07-28,174.52597045898438,46.45966720581055,47.56049346923828,28.822019577026367,80.30278778076172
2015-07-29,175.72654724121094,46.626060485839844,47.85126495361328,29.104507446289062,80.2365493774414
2015-07-30,175.76820373535156,46.58988952636719,48.032466888427734,28.81417465209961,80.24391174316406
2015-07-31,175.50143432617188,46.86479568481445,48.285316467285156,29.128053665161133,80.56029510498047
2015-08-03,174.90945434570312,46.74180603027344,47.952396392822266,28.64154052734375,80.64356231689453
2015-08-04,174.56765747070312,46.77798843383789,47.935543060302734,28.743549346923828,80.40767669677734
2015-08-05,175.14292907714844,47.02395248413086,48.09567642211914,28.75139808654785,80.26024627685547
2015-08-06,173.70889282226562,46.8286247253418,47.8301887512207,28.500295639038086,80.35608673095703
2015-08-07,173.3753662109375,46.74180603027344,47.450923919677734,28.484594345092773,80.49613189697266
2015-08-10,175.5597381591797,47.313331604003906,48.14626693725586,28.963266372680664,80.39293670654297
2015-08-11,173.97567749023438,46.58988952636719,47.77539825439453,28.327651977539062,80.6583480834961
2015-08-12,174.1841583251953,46.25709533691406,47.619483947753906,27.888227462768555,80.60668182373047
2015-08-13,173.96739196777344,46.22816467285156,47.48884963989258,27.841144561767578,80.4371337890625
2015-08-14,174.6009979248047,46.30051040649414,47.91025161743164,27.880374908447266,80.40030670166016
2015-08-17,175.57643127441406,46.21369171142578,48.19261932373047,27.57434844970703,80.54035949707031
2015-08-18,175.06787109375,45.86642837524414,47.96503448486328,27.276159286499023,80.39293670654297
2015-08-19,173.6838836669922,45.46131134033203,47.514122009277344,26.93874168395996,80.64356231689453
2015-08-20,170.05714416503906,44.36167526245117,46.519596099853516,26.514997482299805,80.76887512207031
2015-08-21,164.93798828125,43.348838806152344,46.030765533447266,25.69891929626465,80.9089584350586
2015-08-24,157.9929656982422,41.851322174072266,44.28611373901367,24.57679557800293,80.87945556640625
2015-08-25,156.13372802734375,42.24921417236328,43.69614791870117,24.890674591064453,80.687774658203125
2015-08-26,162.12831115722656,43.24756622314453,44.70331954956055,25.71460723876953,80.31185150146484
2015-08-27,166.1385498046875,43.77568435668945,45.457645416259766,26.8524227142334,80.42241668701172
2015-08-28,166.1468505859375,43.7105712890625,45.900115966796875,26.50715446472168,80.34873962402344
2015-08-31,164.80455017089844,43.3850212097168,46.056034088134766,26.55423355102539,80.28974914550781
2015-09-01,159.8855438232422,41.93089294433594,44.774959564208984,25.52627944946289,80.5276107788086
2015-09-02,162.92041015625,42.55305480957031,45.30593490600586,25.89508628845215,80.42420196533203
2015-09-03,163.03717041015625,42.65434646606445,45.394432067871094,25.997100830078125,80.542327880859375
2015-09-04,160.5692138671875,41.67768859863281,44.91402816772461,25.22024917602539,80.71224212646484
2015-09-08,164.60447692871094,42.900306701660156,45.790565490722656,26.020641326904297,80.52019500732422
2015-09-09,162.40341186523438,42.726680755615234,45.30173110961914,25.88724136352539,80.54969787597656
2015-09-10,163.2871551513672,43.00883102416992,45.30593490600586,26.154043197631836,80.46109771728516
2015-09-11,164.0292510986328,43.0015983581543,45.352294921875,26.25605010986328,80.5571060180664
2015-09-14,163.42056274414062,42.67604064941406,45.15843963623047,26.216814041137695,80.57929992675781
2015-09-15,165.46327209472656,42.965431213378906,45.735774993896484,26.46792221069336,80.21733856201172
2015-09-16,166.89730834960938,43.62375259399414,46.22039794921875,27.111373901367188,80.15092468261719
2015-09-17,166.5220947265625,43.64546203613281,46.1529655456543,27.048599243164062,80.65316009521484
2015-09-18,163.8008575439453,42.55305480957031,45.34807205200195,26.546390533447266,80.71961212158203
2015-09-21,164.64730834960938,42.53135681152344,45.57984161376953,26.499303817749023,80.50544738769531
2015-09-22,162.5102081298828,41.518524169921875,44.95195007324219,26.00494384765625,80.69750213623047
2015-09-23,162.25045776367188,41.32320022583008,44.82973861694336,25.589054107666016,80.6309814453125
2015-09-24,161.66378784179688,41.207454681396484,44.90559387207031,25.47920036315918,80.73442840576172
2015-09-25,161.6219024658203,41.56916427612305,44.91447067260742,25.424272537231445,80.594085693359375
2015-09-28,157.5656280517578,40.75168228149414,43.975582122802734,24.882829666137695,80.78614044189453
2015-09-29,157.65782165527344,40.69380569458008,43.78949737548828,25.000526428222656,80.91168212890625
2015-09-30,160.59945678710938,41.4678955078125,44.318153381347656,25.722455978393555,80.94122314453125
2015-10-01,161.01852416992188,41.59811019897461,44.05594253540039,25.863697052001953,81.00414276123047
2015-10-02,163.42373657226562,42.30708312988281,44.52116012573242,26.55423355102539,81.24834442138672
2015-10-05,166.3318328857422,43.14628219604492,45.85336685180664,27.127063751220703,80.944915771484375
2015-10-06,165.76194763183594,43.19691848754883,45.806846618652344,27.079980850219727,81.1447525024414
2015-10-07,167.11962890625,43.739505767822266,46.453914642333984,27.80190658569336,81.08551025390625
2015-10-08,168.628173828125,44.08675765991211,47.10945129394531,28.100099563598633,80.97453308105469
2015-10-09,168.72866821289062,44.16633987426758,47.071380615234375,28.202102661132812,80.90795135498047
2015-10-12,168.887939453125,44.079532623291016,47.10098648071289,27.990234375,81.11511993408203
2015-10-13,167.8236541748047,43.5224723815918,46.61040115356445,27.53510856628418,81.1225357055664
2015-10-14,167.01902770996094,43.609283447265625,46.14940643310547,27.746986389160156,81.42597961425781
2015-10-15,169.58355712890625,44.354434967041016,47.0333137512207,28.421825408935547,81.31495666503906
2015-10-16,170.3545684814453,44.318267822265625,46.902225494384766,28.445358276367188,81.23355865478516
2015-10-19,170.43841552734375,44.16633987426758,46.876834869384766,28.155025482177734,81.31495666503906
2015-10-20,170.22047424316406,43.985477447509766,47.143287658691406,28.147174835205078,81.15213775634766
2015-10-21,169.1645050048828,43.96379089355469,46.4496955871582,27.739133834838867,81.34456634521484
2015-10-22,172.02230834960938,44.455726623535156,46.897987365722656,28.311967849731445,81.35935974121094
2015-10-23,173.90798950195312,44.89701843261719,47.287078857421875,28.476755142211914,81.21875762939453
2015-10-26,173.48056030273438,44.73063659667969,47.04177474975586,28.217802047729492,81.25572204589844
2015-10-27,173.1453399658203,44.33997344970703,46.398929595947266,27.896072387695312,81.3741683959961
2015-10-28,175.1147918701172,44.62934494018555,47.72692108154297,27.57434844970703,81.12996673583984
2015-10-29,175.01422119140625,44.30380630493164,47.35050582885742,27.315399169921875,80.78214263916016
2015-10-30,174.25997924804688,44.20975112915039,47.227867126464844,27.362478256225586,80.99675750732422
2015-11-02,176.32162475585938,44.62934494018555,48.03142166137695,27.903926849365234,80.83734893798828
2015-11-03,176.8328399658203,44.6148796081543,48.34437942504883,28.272727966308594,80.6889877319336
2015-11-04,176.2965087890625,44.3689079284668,48.17520523071289,28.045164108276367,80.6889877319336
2015-11-05,176.12046813964844,44.289329528808594,48.382442474365234,28.092248916625977,80.65196228027344
2015-11-06,176.02830505371094,44.08675765991211,48.58969497680664,27.699899673461914,80.26634979248047
2015-11-09,174.38563537597656,43.63099670410156,47.90876770019531,27.00935935974121,80.214447021484375
2015-11-10,174.7879638671875,43.60205078125,48.03989028930664,26.89165687561035,80.36277770996094
2015-11-11,174.10072326660156,43.82632827758789,47.62541961669922,26.946592330932617,80.25894927978516
2015-11-12,171.6703643798828,43.25480270385742,46.669612884521484,26.68763542175293,80.33309173583984
2015-11-13,169.74276733398438,42.8930778503418,46.36087417602539,26.31882667541504,80.48883819580078
2015-11-16,172.3240509033203,43.435665130615234,46.931819915771484,26.828882217407227,80.5555648803711
2015-11-17,172.19834899902344,43.551414489746094,46.70766067504883,26.750404357910156,80.61488342285156
2015-11-18,174.93043518066406,43.94929885864258,47.413944244384766,27.040756225585938,80.5555648803711
2015-11-19,174.7795867919922,44.173580169677734,47.28285217285156,27.284006118774414,80.59263610839844
2015-11-20,175.4165496826172,44.072296142578125,47.566219329833984,27.558645248413086,80.540740966796875
2015-11-23,175.21539306640625,43.797386169433594,47.743831634521484,27.299705505371094,80.56299591064453
2015-11-24,175.45004272460938,43.80462646484375,48.158294677734375,27.44094467163086,80.6371078491211
2015-11-25,175.4248809814453,43.9058952331543,48.382442474365234,27.229080200195312,80.6742172241211
2015-11-27,175.6260528564453,43.913143157958984,48.46703338623047,26.632709503173828,80.65196228027344
2015-11-30,174.8969268798828,43.87697219848633,48.39512634277344,26.67194366455078,80.68162536621094
2015-12-01,176.56466674804688,44.33997344970703,48.71232223510742,26.875959396362305,80.96430969238281
2015-12-02,174.7628173828125,43.86972427368164,48.23443603515625,26.55423355102539,80.86760711669922
2015-12-03,172.315673828125,43.65992736816406,47.54505920410156,26.4051456451416,80.27238464355469
2015-12-04,175.67633056640625,44.01442337036133,47.90876770019531,26.585622787475586,80.53284454345703
2015-12-07,174.61199951171875,43.73227310180664,47.1771125793457,26.146190643310547,80.65185546875
2015-12-08,173.4386749267578,43.088409423828125,46.74994659423828,25.855857849121094,80.68162536621094
2015-12-09,172.0894317626953,42.8930778503418,46.200157165527344,25.64398765563965,80.68162536621094
2015-12-10,172.5335693359375,42.900306701660156,46.229759216308594,25.471357345581055,80.6667251586914
2015-12-11,169.18963623046875,42.082828521728516,45.32893371582031,24.757274627685547,80.86760711669922
2015-12-14,170.0445098876953,42.147926330566406,45.121707916259766,25.157470703125,80.48815155029297
2015-12-15,171.82958984375,42.357730865478516,45.69688415527344,25.541975021362305,80.49561309814453
2015-12-16,174.3437957763672,43.211387634277344,46.36087417602539,26.044178009033203,80.354248046875
2015-12-17,171.68710327148438,42.66158676147461,45.861820220947266,25.706756591796875,80.46588134765625
2015-12-18,168.6284637451172,42.213043212890625,45.113250732421875,25.620447158813477,80.63695526123047
2015-12-21,170.01959228515625,42.40863037109375,45.40082550048828,25.82047462463379,80.56253814697266
2015-12-22,171.5623779296875,42.729732513427734,46.064823150634766,26.02767562866211,80.50301361083984
2015-12-23,173.68687438964844,43.44493865966797,46.77958297729492,26.394262313842773,80.48815155029297
2015-12-24,173.40017700195312,43.37196350097656,46.8530387878418,26.298629760742188,80.52691650390625
2015-12-28,173.00396728515625,43.26979064941406,46.55574035644531,26.11533546447754,80.52691650390625
2015-12-29,174.8502655029297,43.70037841796875,46.976200103759766,26.139245986938477,80.32562255859375
2015-12-30,173.6109619140625,43.437644958496094,46.50053024291992,25.732816696166992,80.31072998046875
2015-12-31,171.874267578125,42.85380554199219,45.93567657470703,25.653120040893555,80.52691650390625
2016-01-04,169.47157287597656,42.19697952270508,45.05653762817383,24.951818466186523,80.4970703125
2016-01-05,169.7581787109375,42.13129806518555,45.145755767822266,25.007604598999023,80.53441619873047
2016-01-06,167.61683654785156,41.43799591064453,44.568153381347656,24.529451370239258,80.84008026123047
2016-01-07,163.59542846679688,40.57683181762695,43.408714294433594,23.77236557006836,80.832611083984375
2016-01-08,161.79974365234375,40.087860107421875,42.60178756713867,23.51735496520996,81.01155090332031
2016-01-11,161.9599151611328,40.2557258605957,42.572044372558594,23.509382247924805,80.780426025390625
2016-01-12,163.26666259765625,40.445472717285156,42.53382110595703,23.55719566345215,80.95936584472656
2016-01-13,159.19468688964844,39.817840576171875,41.44659423828125,23.31014633178711,81.145751953125
2016-01-14,161.8081512451172,40.328697204589844,42.032684326171875,23.612977981567383,81.115936279296875
2016-01-15,158.3347625732422,38.869102478027344,41.43809509277344,22.680578231811523,81.21283721923828
2016-01-19,158.54550170898438,39.226707458496094,40.91571807861328,23.015289306640625,81.13079071044922
2016-01-20,156.5137481689453,38.336334228515625,41.04738235473633,22.513219833374023,81.19792175292969
2016-01-21,157.39053344726562,38.620967864990234,41.013397216796875,22.60088348388672,81.08607482910156
2016-01-22,160.6194305419922,39.759456634521484,41.89251708984375,23.373905181884766,81.145751953125
2016-01-25,158.19137573242188,39.226707458496094,40.94968795776367,22.97544288635254,81.10099029541016
2016-01-26,160.3496551513672,39.927310943603516,42.0666618347168,23.31014633178711,81.2053451538086
2016-01-27,158.60455322265625,39.671878814697266,41.57825469970703,23.230457305908203,81.22029113769531
2016-01-28,159.43075561523438,39.78864669799805,41.80758285522461,23.597043991088867,81.28739929199219
2016-01-29,163.3172149658203,40.48925018310547,43.247318267822266,24.362092971801758,81.52594757080078
2016-02-01,163.25820922851562,40.445472717285156,42.9840087890625,24.130983352661133,81.42737579345703
2016-02-02,160.31593322753906,39.5040283203125,42.09214782714844,23.349992752075195,81.67389678955078
2016-02-03,161.27699279785156,39.83243942260742,42.372440338134766,24.011449813842773,81.66643524169922
2016-02-04,161.52996826171875,39.883522033691406,42.678218841552734,24.19474220275879,81.748565673828125
2016-02-05,158.4528045654297,39.27049255371094,41.95199203491211,23.91581916809082,81.67389678955078
2016-02-08,156.3197784423828,38.54068374633789,41.80758285522461,23.589075088500977,81.9876708984375
2016-02-09,156.32826232910156,38.095516204833984,41.47208023071289,23.26233673095703,81.98016357421875
2016-02-10,156.1934051513672,38.05172348022461,41.289451599121094,23.357969284057617,82.181915283203125
2016-02-11,154.1616668701172,37.4970817565918,40.7033576965332,22.96747589111328,82.2342758178711
2016-02-12,157.33998107910156,38.153892517089844,41.480567932128906,23.365934371948242,82.01005554199219
2016-02-16,159.99563598632812,38.927490234375,42.36819076538086,23.88393783569336,81.8083724975586
2016-02-17,162.60903930664062,39.598899841308594,42.8651008605957,24.3541259765625,81.7635498046875
2016-02-18,161.94305419921875,39.39454650878906,42.82687759399414,24.210676193237305,82.01005554199219
2016-02-19,161.8671875,39.35076141357422,42.88633728027344,24.099109649658203,82.02500915527344
2016-02-22,164.21084594726562,39.795955657958984,43.39598083496094,24.696805953979492,82.0474624633789
2016-02-23,162.13697814941406,39.14642333984375,43.090179443359375,24.17083168029785,82.0624008178711
2016-02-24,162.8788299560547,39.00776290893555,43.57009506225586,24.115049362182617,82.092254638671875
2016-02-25,164.85157775878906,39.474830627441406,43.95232009887695,24.19474220275879,82.30146026611328
2016-02-26,164.47216796875,39.372657775878906,44.07550048828125,23.955659866333008,82.15210723876953
2016-02-29,163.18235778808594,39.13912582397461,44.14768981933594,24.16286277770996,82.2491683959961
2016-03-01,167.01829528808594,40.16084289550781,44.895164489746094,25.02354621887207,82.00292205810547
2016-03-02,167.76856994628906,40.43817138671875,45.49399948120117,25.35825538635254,81.91302490234375
2016-03-03,168.4261474609375,40.8322639465332,46.12255859375,25.645153045654297,82.01036071777344
2016-03-04,168.97413635253906,41.13147735595703,46.4495735168457,26.15518569946289,81.8830795288086
2016-03-07,169.10899353027344,41.08039474487305,47.20128631591797,26.11533546447754,81.86061096191406
